Compound,Type,Label,n,criterion,t_RP,p_Label,A1,A2,B1,B2,X1,X2,cnA1,cnA2,cnB1,cnB2,cnX,rA,rB,rX,nA,nB,nX,xA,xB,xX,iA,iB,iX,vA,vB,vX,Source,train,Substance,fold_1,fold_2,fold_3,fold_4,fold_5,rf_label,"cand_(((self.df[""vX""]/self.df[""rA""]))**2/(self.df[""iB""]-self.df[""iX""]))","cand_((self.df[""vX""]/self.df[""rA""])/np.sqrt((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rB""])**-1+(np.exp(self.df[""rX""])/self.df[""rA""]))","cand_(np.sqrt((self.df[""rB""]/self.df[""rX""]))-(self.df[""rX""]/self.df[""rA""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.exp(self.df[""rX""]))/self.df[""vX""])","cand_(np.exp((self.df[""rB""]+self.df[""rX""]))/(self.df[""rA""]*self.df[""rB""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.log(self.df[""xX""]))/self.df[""xX""])","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xB""])/self.df[""rB""]))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])*np.exp((self.df[""iB""]/self.df[""vX""])))","cand_((self.df[""nX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""rB""])/self.df[""rB""]))","cand_((self.df[""nB""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.log(self.df[""rA""])/self.df[""iB""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""rA""])**2/self.df[""rX""])*np.log((self.df[""iB""]/self.df[""iX""])))","cand_((self.df[""xA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iA""]-self.df[""iX""])+(self.df[""iB""]/self.df[""xX""]))/self.df[""rA""])","cand_((np.exp(-self.df[""rX""])-np.exp(-self.df[""rB""]))-(self.df[""rX""]/self.df[""rA""]))","cand_((self.df[""rA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rA""]/self.df[""rX""])+(np.log(self.df[""rB""])/np.exp(self.df[""nA""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.log(self.df[""iA""])))","cand_((self.df[""rB""]/(self.df[""rA""])**2)+(np.log(self.df[""rX""])/self.df[""rB""]))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""iB""]/np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""nA""])))","cand_((self.df[""rA""]/(self.df[""iB""]*self.df[""vX""]))*np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))-(self.df[""iX""]/self.df[""rX""]))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""iA""])))","cand_((self.df[""rX""]/self.df[""rA""])+(np.exp(-self.df[""rB""])/np.log(self.df[""iA""])))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""rX""]/np.sqrt(self.df[""rB""])))","cand_(((self.df[""iB""]-self.df[""iX""]))**2*(self.df[""nA""]*np.log(self.df[""rA""])))","cand_(((self.df[""rX""]/self.df[""rA""])*np.sqrt(self.df[""rX""]))-np.sqrt(self.df[""rB""]))","cand_((self.df[""iB""]/np.log(self.df[""iX""]))*np.exp((self.df[""rX""]/self.df[""rA""])))","cand_(((self.df[""iB""]*self.df[""vX""])/self.df[""rA""])/np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""nA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iX""]*self.df[""rA""]))**2*(np.sqrt(self.df[""nA""])/self.df[""iB""]))","cand_((np.exp(self.df[""rA""]))**2*((self.df[""iB""]/self.df[""nA""])-self.df[""iX""]))","cand_(np.sqrt((self.df[""iX""]-self.df[""iB""]))/np.exp((self.df[""rA""])**-1))","cand_((self.df[""iB""]+(self.df[""iB""]/self.df[""xX""]))/(self.df[""rA""]*self.df[""xX""]))","cand_(((self.df[""rX""]/self.df[""rA""]))**2+np.sqrt((self.df[""rX""]/self.df[""rB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xA""])/self.df[""rB""]))","cand_((np.log(self.df[""rA""])/self.df[""iX""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]/(self.df[""rA""])**2)/np.log((self.df[""iB""]/self.df[""iX""])))","cand_(((self.df[""iB""]/self.df[""nA""])-self.df[""iX""])/(self.df[""nX""]/self.df[""rA""]))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))/(np.exp(self.df[""xX""]))**2)"
La2SrS4,Th3P4,0,1,1.83,2.190394112,0,La,La,Sr,Sr,S,S,9,9,6,6,6,1.216,1.18,1.84,3.0,2.0,-2.0,0.163142,0.1185082,0.23596,5.5769,5.6948672,10.36001,3.0,2.0,6.0,Handbook,True,La2SrS4,,,fold_test,,,train,-5.218797057617515,2.284468659801993,6.025531854936619,-0.7123430922849352,4.9147408465276525,14.280839989541246,-28.662020048148904,5.930823831226262,13.377547605069394,-41.530854232410256,5.4384799384969,41.530854232410256,3.6463408867910263,-0.48087494259761826,3.3877133105919373,15.914287729131162,-1.6616192072310527,25.250759373305435,0.6691100438817428,-11.855373893536132,1.3147724719591127,8.034514479169479,-11.947931368870924,0.8895309102847112,14.217326130160913,-16.290278927375763,1.6919504157222245,7.691887846784102,12.768686724952719,0.9662691826152572,11.061242438894018,1.1241880281371348,62.29628134861538,38.208385893817436,48.268580302992845,-96.30811401576332,0.9490353809939823,103.96272798322019,3.5383749809396097,5.897964528691711,2.004382922044006,-2.079542748886315,5.144726327466667,12.381104431592485
La2PbSe4,Th3P4,0,1,1.83,2.247603137,0,La,La,Pb,Pb,Se,Se,9,9,6,6,6,1.216,1.19,1.98,3.0,2.0,-2.0,0.163142,0.177911,0.2240328,5.5769,7.4166796,9.752392,3.0,4.0,6.0,Handbook,True,La2PbSe4,fold_test,,,,,train,-10.423557933761682,3.228553535836394,6.796539247250666,-0.8530410612317239,7.362541686689526,16.452540604564263,-40.727254359712816,6.659578671350891,20.502492889616597,-4.043077771155313,6.211851233861342,4.043077771155313,0.27256656544495417,-0.20445863758347563,0.3297978968709101,23.79098455563321,-1.7944415004400218,2.4581912848624303,0.6228020393359848,-5.93566906671509,1.3788158476722603,12.100716228878168,-5.982010122524178,0.6206163715040673,22.299326813740596,-8.156107566553004,1.8053029793613828,9.248021759634753,3.200774515072773,1.200335171213334,16.592272253703047,1.6113013544526618,6.064616656732969,4.00264699344376,32.84282894572999,-82.86009564027961,0.6715210266328573,148.74616757410686,3.9412357333510757,6.670043915343951,0.2072864673177264,-4.890964802559264,4.426340603733333,17.392896739250645
La2PbS4,Th3P4,0,1,1.83,2.201164354,0,La,La,Pb,Pb,S,S,9,9,6,6,6,1.216,1.19,1.84,3.0,2.0,-2.0,0.163142,0.177911,0.23596,5.5769,7.4166796,10.36001,3.0,4.0,6.0,Handbook,True,La2PbS4,fold_test,,,,,train,-8.271729710672487,2.8760614928531147,6.018410362271756,-0.7089569680805852,6.400686248790554,14.303151667811193,-37.32782730840448,5.881449786371981,17.82401103979365,-7.423303891518361,5.433722348882432,7.423303891518361,0.5004465806719196,-0.26858640146511326,0.6055263217350443,21.915152895840954,-1.6585617326966258,4.513368766043164,0.6695301904119619,-7.479788696759993,1.317192929112975,10.463706622265203,-7.538185029429625,0.6830226836772811,20.218191296870703,-10.277857559135056,1.6901714004140145,7.659500806739972,5.082698865611436,0.9616760202717072,14.405549465174447,1.4640802185604809,11.134955837277541,6.829439580196893,37.062832639835214,-89.77577438731882,0.7538230981192453,135.39529838263803,3.533117154780494,5.89191503036504,0.35826721651419063,-3.7231966865972925,4.795772347733333,16.124464616709865
Ce2CdSe4,Th3P4,0,1,1.83,2.074614846,0,Ce,Ce,Cd,Cd,Se,Se,9,9,6,6,6,1.196,0.95,1.98,3.0,2.0,-2.0,0.16761,0.1504066,0.2240328,5.5386,8.993822,9.752392,4.0,12.0,6.0,Handbook,True,Ce2CdSe4,,fold_test,,,,train,-33.17756267608494,5.759996760075906,7.108436750486677,-0.9628438824874682,9.077472296584,16.48268834419373,-50.21370864827716,6.961445259644419,27.11230483548959,-0.7643349315766228,6.462900985701942,0.7643349315766228,0.0424922203028158,-0.05849873419479694,0.06405508894077888,30.042910267499174,-1.9041901807924377,0.45707228908282044,0.6014866612859181,-1.8573607713845643,1.383191769473917,15.078954013933181,-1.8793975217903962,0.5033685322686356,28.64069722064265,-2.5536303021221216,1.8814526051771077,10.6361852080703,0.3089751334044083,1.35484143620064,20.675975336332858,1.986616039530902,1.1465023973649342,0.7566915822608566,26.199982287510316,-73.86224056999774,0.3774638411707047,183.39308255708013,4.184420664578001,6.945998420989523,0.03918704926835502,-17.09438697716203,4.039161897333334,21.44416222366875
Pr2CaS4,Th3P4,0,1,1.83,2.075869237,0,Pr,Pr,Ca,Ca,S,S,9,9,6,6,6,1.179,1.0,1.84,3.0,2.0,-2.0,0.17208,0.1154119,0.23596,5.473,6.1131552,10.36001,5.0,2.0,6.0,Handbook,True,Pr2CaS4,,,,,fold_test,train,-6.098281641853673,2.4694699111051492,6.340575285009887,-0.8234348333052429,5.441294262424944,14.51718875075986,-31.732799369815943,6.231574350806969,14.793569283088992,-23.01554037258988,5.70845472618133,23.01554037258988,1.8824600079341907,-0.39851127949240217,1.9802570936576331,17.82916125287404,-1.7697066291442503,13.567661049641734,0.6407608695652174,-10.034592108347306,1.329168812244732,9.044085899086951,-10.224819503994919,0.8034511070674699,16.343767685185878,-13.810447363934323,1.7770663206307715,8.761877300517849,8.90967075112878,1.1169613518151813,12.451135289798431,1.2446308072807533,34.523310558884816,21.174297142782688,42.27106258769293,-87.96488050049031,0.882420049503857,115.10104254648793,3.7920776080811183,6.182487102538795,1.1107875558319864,-2.5093392620498354,4.905990898200002,13.707585935829306
Yb2CaS4,Th3P4,0,1,1.83,2.277476456,0,Yb,Yb,Ca,Ca,S,S,9,9,6,6,6,1.042,1.0,1.84,3.0,2.0,-2.0,0.22119,0.1154119,0.23596,6.25416,6.1131552,10.36001,16.0,2.0,6.0,Handbook,True,Yb2CaS4,fold_test,,,,,train,-7.8072781117479675,2.794150695962544,7.042743052808692,-1.0286251520470113,6.156704352590221,16.425878634497,-35.9049620508762,6.933742118605775,16.73859710629743,-5.750431075844045,6.410622493980135,5.750431075844045,0.4703324950627824,-0.3112780132865064,0.6359689248329721,20.922976120094525,-1.9748969478860188,2.9959745905147472,0.566304347826087,-8.453251617198946,1.5307760306156664,11.103955220508825,-7.9866283972455046,0.7100899521325731,19.23289098907558,-11.531540919769851,1.9665059132241693,10.757471156080575,2.22608058439709,1.3952950420250465,15.286989779296182,1.4082722857811978,8.625646613766067,5.290396589776521,33.0180174537757,-66.88252014101329,0.7893041319560441,130.23428902332944,4.474639006597755,6.844307421399702,0.27753018944209723,-3.212562266900555,4.335913923600001,15.50983091971473
Bi2YbTe4,Th3P4,0,1,1.83,2.231986443,0,Bi,Bi,Yb,Yb,Te,Te,9,9,6,6,6,1.17,1.02,2.21,3.0,2.0,-2.0,0.182377,0.22119,0.2056992,7.285516,6.25416,9.00966,5.0,16.0,6.0,Handbook,True,Bi2YbTe4,fold_test,,,,,train,-9.54399848918504,3.0893362538229856,8.771602749204886,-1.2095226684021316,8.121246273033753,21.18288668590824,-41.09376014989834,8.577058012529406,22.095108544332245,-4.9389935933858595,8.144735043492219,4.9389935933858595,0.39485667087073717,-0.22611656990511153,0.4503794172904665,24.51303617298887,-2.139783180546456,2.8893112521307276,0.5303976794649405,-7.490778389692572,1.5225674647230378,13.776814406209212,-6.533302487750494,0.6272607255632485,21.90989429264699,-10.18127802289535,2.0704675537382555,14.468589969043459,3.5762848894139503,1.7980847139906215,18.811203235201592,1.5942334012735304,7.408490390078789,5.457587920691374,30.773732024303676,-71.88944032272425,0.7061685027400643,152.31998676150474,5.039861378955877,8.60815876091314,0.27409433837602415,-4.422497654283558,4.0510899,17.22195571783431
Bi2EuTe4,Th3P4,0,1,1.83,2.374368542,0,Bi,Bi,Eu,Eu,Te,Te,9,9,6,6,6,1.17,1.17,2.21,3.0,2.0,-2.0,0.182377,0.189935,0.2056992,7.285516,5.670385,9.00966,5.0,9.0,6.0,Handbook,True,Bi2EuTe4,,,,,fold_test,train,-7.875508257615613,2.8063335969937024,8.645911447042996,-1.16128201377989,7.363193945776331,21.45574630235184,-37.25799166436121,8.498059214593473,20.04661713070746,-8.854595452404311,8.056481482312641,8.854595452404311,0.7807755075188291,-0.2868126207440045,0.8074372774115706,22.087392361768448,-2.089555181638863,5.1799383396565215,0.5372285210818801,-9.07776048166963,1.5324722354954372,12.490860764155796,-7.917435552452561,0.6918381978275983,19.484250481426567,-12.338264260534885,2.0451750940733513,13.509316114652114,5.2521322007721185,1.7263698251876327,17.05533031723502,1.4454246717513473,13.281893178606465,9.784327974906763,33.94193584335439,-73.90954244752717,0.7773815483518485,138.10215410744772,4.9422697764404555,8.50342181622455,0.49139453943901934,-3.486596919640273,4.164926025,15.614426137654279
Ho2CaS4,Th3P4,0,1,1.83,2.226648665,0,Ho,Ho,Ca,Ca,S,S,9,9,6,6,6,1.072,1.0,1.84,3.0,2.0,-2.0,0.207795,0.1154119,0.23596,6.0215,6.1131552,10.36001,13.0,2.0,6.0,Handbook,True,Ho2CaS4,,,fold_test,,,train,-7.376417972860674,2.7159561802173235,6.873636437524866,-0.9792081296732756,5.984408521827436,15.966199195098763,-34.900159008407655,6.76463550332195,16.270166217128658,-9.717694373777853,6.241515878696308,9.717694373777853,0.7948182285456987,-0.3294599124861761,1.0096441511995846,20.120411489867998,-1.925479925512283,5.208684184344929,0.5826086956521739,-8.761991329078267,1.4799482403667172,10.568568377408711,-8.45313122194158,0.7305340006584629,18.537088809790127,-11.975932203416313,1.921326272824284,10.238790343017047,3.7618694120938625,1.3282625315206147,14.549914292597123,1.3688616807686642,14.57654156066678,8.940278823875625,34.946615811170545,-71.01830421078404,0.810789763278834,126.58967272603475,4.302556439930912,6.686009993746998,0.46900024101221194,-3.035270641741457,4.460748297600001,15.075787143976445
Nd2CaS4,Th3P4,0,1,1.83,2.095799812,0,Nd,Nd,Ca,Ca,S,S,9,9,6,6,6,1.163,1.0,1.84,3.0,2.0,-2.0,0.176539,0.1154119,0.23596,5.525,6.1131552,10.36001,6.0,2.0,6.0,Handbook,True,Nd2CaS4,,,,fold_test,,train,-6.26723036808024,2.503443701799631,6.414048375775286,-0.8449054384860476,5.516152996903706,14.716909318268165,-32.16936410749183,6.305047441572368,14.997092162306037,-21.10575111964192,5.7819278169467285,21.10575111964192,1.7262567715965986,-0.38776842035001763,1.8629940984552322,18.119158312242902,-1.791177234325055,12.272994276071776,0.6320652173913044,-9.818403551900454,1.3490993874927648,9.240367498801021,-9.949184154783135,0.7925476145203286,16.646078370002073,-13.501840813206146,1.797339607453774,8.952034195557696,8.170361867984978,1.1460854976699046,12.721359254962746,1.2617538450421395,31.658626679462877,19.417291030070565,41.131541338113934,-85.19456575653491,0.8721831027437145,116.684547860971,3.8595545636408586,6.252214465815525,1.0186163488086362,-2.5788587917947363,4.839412565400001,13.89616837346754
La2CaS4,Th3P4,0,1,1.83,2.032755817,0,La,La,Ca,Ca,S,S,9,9,6,6,6,1.216,1.0,1.84,3.0,2.0,-2.0,0.163142,0.1154119,0.23596,5.5769,6.1131552,10.36001,3.0,2.0,6.0,Handbook,True,La2CaS4,,,fold_test,,,train,-5.732815145459066,2.3943297904547456,6.178074227817975,-0.7759481139623566,5.275728565295239,14.075465079889701,-30.76724544162253,6.069073293615057,14.343436007205527,-27.334472279095845,5.5459536689894176,27.334472279095845,2.2357090066268763,-0.4239163409490204,2.2297002382781272,17.372106181857315,-1.722219909801364,16.61935914569027,0.6608695652173913,-10.792392362685794,1.2860553915654926,8.624649573533546,-10.876650910655952,0.828665433582734,15.675144582887064,-14.82965307215561,1.7272114052568623,8.355528924254637,10.581595922581227,1.0525472317352786,11.873690704110825,1.2067596396250067,41.001708418643766,25.14771449676818,44.96583936852774,-94.72118196758969,0.9054899594730552,111.59879042953064,3.6461128110294863,6.027544782848983,1.319230014213106,-2.3589560094836224,5.0599532928,13.29049656113713
Gd2CrS4,Th3P4,0,1,1.83,2.038832645,0,Gd,Gd,Cr,Cr,S,S,9,9,6,6,6,1.107,0.8,1.84,3.0,2.0,-2.0,0.1944,0.1313053,0.23596,6.149796,6.76651,10.36001,10.0,6.0,6.0,Handbook,True,Gd2CrS4,,,,,fold_test,train,-8.175034795272863,2.8592017758935557,6.937929775091831,-1.0027694814370949,6.414572283742771,15.823400641072285,-37.40880854925077,6.784117275944654,17.568332874819585,-7.392480871543799,6.2495909802383585,7.392480871543799,0.5462550762168237,-0.2836966101525535,0.7185491407140572,22.10144441580823,-1.9526614928431827,4.091738162399492,0.5905207715374802,-7.998874918199476,1.4150289097886297,11.080189656598938,-7.6273472387585555,0.6815441007820915,20.274268877730393,-10.920518169906783,1.9095207356097086,10.842648601638883,3.938034768503724,1.3602227040227572,15.254271353710433,1.4672564825261802,11.088721307315698,6.801082401820295,33.66754818517674,-74.17448963185214,0.7681432515335809,135.68903311241993,4.279317561161261,6.717090408830227,0.3567796204609744,-3.524892311763138,4.48584444,16.159446003166003
Pr2EuS4,Th3P4,0,1,1.83,2.238844354,0,Pr,Pr,Eu,Eu,S,S,9,9,6,6,6,1.179,1.17,1.84,3.0,2.0,-2.0,0.17208,0.189935,0.23596,5.473,5.670385,10.36001,5.0,9.0,6.0,Handbook,True,Pr2EuS4,,,fold_test,,,train,-5.522513348606371,2.3500028401272988,6.195276139710742,-0.7632303144729362,5.047186331248464,14.707089105819742,-29.43442194214434,6.047423907261218,13.741185240396419,-35.83552988515562,5.605846174980387,35.83552988515562,3.15988507704112,-0.45531109144966486,3.0832889913187898,16.237589616043085,-1.712194129238293,21.12504486729924,0.648577625941215,-11.080782421878006,1.3628689467614237,8.389031088380376,-11.290842617558333,0.8661883299132705,14.752196048354921,-15.25030222815494,1.7432319934445906,8.100358429831052,10.86433284811802,1.0352959691759847,11.549311030127889,1.154483344401705,53.753294827733434,32.96868749434317,45.57178499651796,-89.52487661711193,0.9272796287717039,106.76438006022929,3.689664868957345,6.060158035034595,1.729512321182876,-2.196300548743718,4.992995242500001,12.714758113246898
La2EuSe4,Th3P4,0,1,1.83,2.226660406,0,La,La,Eu,Eu,Se,Se,9,9,6,6,6,1.216,1.17,1.98,3.0,2.0,-2.0,0.163142,0.189935,0.2240328,5.5769,5.670385,9.752392,3.0,9.0,6.0,Handbook,True,La2EuSe4,,,,fold_test,,train,-5.964329193459378,2.442197615562544,6.81090396749774,-0.8595833588984033,5.628994131292793,16.40242955813,-31.13781701079552,6.663051735048216,15.325182388514207,-23.180254716309015,6.221474002767385,23.180254716309015,2.0439753840620183,-0.40495426992788447,1.8908365574640429,17.380773493258694,-1.800587177638803,14.09359486751588,0.6219581705174118,-10.37347007277714,1.3751025463492348,9.251541591939244,-10.454458003568657,0.8117460775520953,15.88911575136608,-14.254018679449718,1.8088788893788954,9.326729747012113,9.776059542063393,1.209541000037709,12.685538108362392,1.2319123278249822,34.77038207446352,22.948452169145924,42.95735465018427,-89.48531765547631,0.8877420775077624,113.72313257535107,3.9522138812867853,6.682246322225097,1.1884394472817035,-2.4694146333562137,4.780256309333334,13.297651522764415
Dy2YbS4,Th3P4,0,1,1.83,2.230141935,0,Dy,Dy,Yb,Yb,S,S,9,9,6,6,6,1.083,1.02,1.84,3.0,2.0,-2.0,0.20333,0.22119,0.23596,5.93905,6.25416,10.36001,12.0,16.0,6.0,Handbook,True,Dy2YbS4,,,,fold_test,,train,-7.475538945375654,2.734143183042112,6.79437023721977,-0.9544389207083451,6.060258191840948,15.807150559067946,-35.34250273119188,6.59982550054429,16.487871202726655,-9.67891817909125,6.167502531507101,9.67891817909125,0.7737984141028731,-0.32171985737894343,0.984007216677312,20.39169932396949,-1.900761816928577,5.241134193977912,0.5895728712807973,-8.57941764920364,1.467456895343388,10.625476322476654,-8.341047987055363,0.721390699972331,18.84340130417745,-11.735956285640215,1.9013895704897847,9.962704399908745,4.032517282628207,1.2946639417963857,14.628260355539418,1.3862113831497345,14.518377268636875,8.904604724763951,34.86333284881997,-72.1880100245478,0.8048055036313506,128.19413954483014,4.229649135062604,6.613986819619183,0.4671288048511174,-3.108294303457098,4.4810695350000005,15.26686592409211
Gd2CdTe4,Th3P4,0,1,1.83,2.261691229,0,Gd,Gd,Cd,Cd,Te,Te,9,9,6,6,6,1.107,0.95,2.21,3.0,2.0,-2.0,0.1944,0.1504066,0.2056992,6.149796,8.993822,9.00966,10.0,12.0,6.0,Handbook,True,Gd2CdTe4,,,,fold_test,,train,-1854.8419962629234,43.06787661660281,9.287244400121988,-1.3407462920899618,12.34344032542706,22.412966223618245,-62.458194112638324,9.14025290927973,36.86699401413661,-0.20655292277164652,8.641708635337253,0.20655292277164652,0.011483044848544174,-0.0009756114879992545,0.020076944093404037,36.913559549846255,-2.273427005471962,0.11432704275410635,0.49835123462107966,-0.03525425934449617,1.609955023714666,22.06021721174761,-0.033616787412678865,0.41270008161397514,35.42022663344017,-0.04813111639765929,2.2093006346820814,16.69360635724746,7.6497091834667e-05,1.993162655092175,30.121566361222474,2.4230671244096436,0.30982938415746974,0.22824097966266937,19.15703909260963,-55.02077198529111,0.05099570077431662,231.5103622954323,5.510786050106638,9.101274407480638,0.011462858907641715,-1024.9981804240135,3.327486651,26.17556167408588
Gd2CdSe4,Th3P4,0,1,1.83,2.180144267,0,Gd,Gd,Cd,Cd,Se,Se,9,9,6,6,6,1.107,0.95,1.98,3.0,2.0,-2.0,0.1944,0.1504066,0.2240328,6.149796,8.993822,9.752392,10.0,12.0,6.0,Handbook,True,Gd2CdSe4,,,,,fold_test,train,-38.72679849824409,6.223085930488513,7.595308168975383,-1.0959433740175006,9.80727810904649,17.807854796436946,-54.25076381512148,7.448316678133126,29.29206556752082,-0.4341059653861935,6.949772404190648,0.4341059653861935,0.024133564428237154,-0.05011634050533531,0.042195099835538,33.010403504904254,-2.03728967232247,0.2402776518412581,0.5565371663364231,-1.6885227624039463,1.4942753702165423,17.225648918161706,-1.6100951147641802,0.4659105060379428,31.339330596963052,-2.3052671401547777,2.001531890327971,12.150391337056277,0.17548321164672895,1.5421290220097243,23.619482614984143,2.1463349442447686,0.6511589480792902,0.42976490573233156,22.445737529674744,-61.81844262696433,0.35292402731663014,198.1374225277939,4.642833452316303,7.409338176334033,0.0222563841458687,-19.9535718274071,3.738588813,23.168218626475
Gd2CdS4,Th3P4,0,1,1.83,2.128169505,0,Gd,Gd,Cd,Cd,S,S,9,9,6,6,6,1.107,0.95,1.84,3.0,2.0,-2.0,0.1944,0.1504066,0.23596,6.149796,8.993822,10.36001,10.0,12.0,6.0,Handbook,True,Gd2CdS4,fold_test,,,,,train,-21.502887989656635,4.637120657224333,6.740561354039199,-0.9436067426138205,8.526037990945994,15.481405222068586,-49.72255495433239,6.593569863196942,25.46529843296602,-0.7970414334280373,6.0950255892544645,0.7970414334280373,0.04431049632892653,-0.09418328476931084,0.07747242732920522,30.628420571030595,-1.8900735521804624,0.4411624334024187,0.5990766920281227,-3.0410371300250767,1.4170845564422794,14.727422777427648,-2.8997885820022486,0.5127603118432886,28.801245032952757,-4.151796543066263,1.875063958981991,9.94989674418242,0.5692003788862323,1.2799704605417768,20.275474549652728,1.9502289410917257,1.195562150142056,0.7332781187537943,25.329809892888726,-67.37951585385127,0.47362937289626234,180.3533891422921,4.15444722022787,6.554591361397849,0.03846721351755632,-10.617595281894914,4.074905376,21.478602850078765
Ce2CdS4,Th3P4,0,1,1.83,2.022640084,0,Ce,Ce,Cd,Cd,S,S,9,9,6,6,6,1.196,0.95,1.84,3.0,2.0,-2.0,0.16761,0.1504066,0.23596,5.5386,8.993822,10.36001,4.0,12.0,6.0,Handbook,True,Ce2CdS4,,fold_test,,,,train,-18.42169871144949,4.292050641761987,6.3172956767957436,-0.8199183262424773,7.891575297639812,14.329360853536727,-46.022465162580225,6.170304185953486,23.570305489375738,-1.4033592211546415,5.671759912011009,1.4033592211546415,0.07801795616783619,-0.10993625802997802,0.11760851952886474,27.838181916497383,-1.7663851358091192,0.8392088142504756,0.647446257245514,-3.3451151476282153,1.3060009556996546,13.013962695796499,-3.3848034347519382,0.5539849439607708,26.239020963320126,-4.599099720784657,1.7643957489898168,8.792277305590726,1.0021970839823733,1.112191329557648,17.916527108406914,1.8051032088532948,2.1050388317319624,1.29109048346227,29.56644082923591,-80.50675167472318,0.5065621735759644,166.93244296029877,3.7585686532023628,6.15485734729859,0.06772962676458041,-9.096180076706945,4.402517461333334,19.880278724947484
Ho2YbS4,Th3P4,0,1,1.83,2.248439522,0,Ho,Ho,Yb,Yb,S,S,9,9,6,6,6,1.072,1.02,1.84,3.0,2.0,-2.0,0.207795,0.22119,0.23596,6.0215,6.25416,10.36001,13.0,16.0,6.0,Handbook,True,Ho2YbS4,fold_test,,,,,train,-7.62974197178407,2.7621987567487007,6.854028594387612,-0.971872528293687,6.12244367701842,15.969350798013602,-35.70515900921716,6.6594838577121305,16.657056448277018,-8.4396731874421,6.227160888674943,8.4396731874421,0.6747247581963125,-0.31521764854318174,0.8768609449922657,20.677854820763955,-1.918195424513919,4.5236648284689664,0.5835946104112321,-8.471074193187862,1.4853957060627927,10.8123408355892,-8.172468912195642,0.714063555281938,19.09453214068608,-11.578305252488706,1.9172688153986888,10.137913101191629,3.516211973112218,1.3183120376844069,14.885519669480864,1.4004355671186215,12.65950978116315,7.764499332446733,34.158717744422816,-70.61721589429274,0.7972161536362714,129.50956448418935,4.289191916995562,6.6700811004877405,0.40731974136328536,-3.172411204200103,4.435555440000002,15.423522197566934
Tm2MnS4,Th3P4,0,1,1.83,2.111393864,0,Tm,Tm,Mn,Mn,S,S,9,9,6,6,6,1.052,0.83,1.84,3.0,2.0,-2.0,0.2167244,0.1352844,0.23596,6.18431,7.434018,10.36001,15.0,7.0,6.0,Handbook,True,Tm2MnS4,,,,fold_test,,train,-11.117263176827693,3.3342560154894665,7.190121806601454,-1.0774193554936466,7.41580778994944,16.537598141008385,-43.2478615223265,7.037672965895357,20.66228144433366,-1.8911289724097422,6.510663115422581,1.8911289724097422,0.12719426912940904,-0.19961975450483804,0.204926895934059,25.97881765421348,-2.0262812898724096,0.9947338394875245,0.5624623269864075,-5.900063241727568,1.4846320148545833,13.278408855825557,-5.608739136665128,0.5895263230730258,24.317674014768944,-8.052861682869715,1.9883719276418819,11.611311942176258,1.3020165249959101,1.4614827198328122,18.28059429575217,1.6962770971570817,2.8366934586146137,1.7398386546169629,27.675077638292706,-64.62376266472683,0.6611638697614727,156.86841526691293,4.548088770593525,6.955364985609554,0.09127061520257905,-5.009524245135587,4.145934104,18.681735936667053
