Descriptor,Accuracy_test,Accuracy_avg_fold_test,Num_features,Num_operators,Num_total,Unitless
(exp(-(rX/xX))-exp((rX/rA))),0.852941176,0.777258772,4,6,9,
sqrt(((xX/rA)*exp(rX))),0.852941176,0.777258772,3,4,7,
((sqrt(rA)-sqrt(rX))/sqrt(rX)),0.852941176,0.777258772,3,5,8,
(((rA/rX))^2)^2,0.852941176,0.777258772,2,3,5,
exp(-((rX/rA))^2),0.852941176,0.777258772,2,4,5,
((rA)^2/((rA)^2+(rX)^2)),0.852941176,0.777258772,3,5,8,
(((rA/rX))^2+(xX*(xX)^2)),0.852941176,0.777258772,4,5,9,
((exp(rX)/rA)*exp((rA)^-1)),0.852941176,0.777258772,3,6,9,
((exp(xX))^2*exp((rX-rA))),0.852941176,0.777258772,3,5,8,
(exp(-sqrt(rX))-exp((rX/rA))),0.852941176,0.777258772,3,6,8,
(exp((rX/rA))+exp(-(rX*xX))),0.852941176,0.777258772,4,6,9,
sqrt(exp((rA/rX))),0.852941176,0.777258772,2,3,5,
((rX/rA)*sqrt((rX/rA))),0.852941176,0.777258772,4,4,8,
((rX+(rA+rX))/rA),0.852941176,0.777258772,4,3,7,
(sqrt(xX)*exp((rX-rA))),0.852941176,0.777258772,3,4,7,
((rX/rA)/exp((rA/rX))),0.852941176,0.777258772,4,4,8,
((sqrt(rA)/rX)*sqrt((rA+rX))),0.852941176,0.777258772,4,5,9,
(((rA/rX))^2-((xX)^2)^2),0.852941176,0.777258772,3,5,8,
(((xX)^2/exp(rA))-(rX/rA)),0.852941176,0.777258772,4,5,9,
(((rX)^2/rA)+(rA*log(xX))),0.852941176,0.777258772,4,5,9,
((rX*log(xX))+(rA/sqrt(xX))),0.852941176,0.777258772,4,5,9,
((exp(xX)-exp(-rX))-(rX/rA)),0.852941176,0.777258772,4,6,9,
exp(((rX/rA))^2),0.852941176,0.777258772,2,3,5,
((rA/(rA+rX))-(rX/rA)),0.852941176,0.777258772,5,4,9,
((exp(-xX))^2/((rA/rX)-xX)),0.852941176,0.777258772,4,6,9,
((log(rA)/rX)+(sqrt(xX)/rX)),0.852941176,0.777258772,4,5,9,
(exp(-xX)+exp((rX/rA))),0.852941176,0.777258772,3,5,7,
((rX/(rA+rX))-(rA/rX)),0.852941176,0.777258772,5,4,9,
exp(((rA-rX)/(rA+rX))),0.852941176,0.777258772,4,4,8,
(exp(-sqrt(xX))/((rX/rA)-xX)),0.852941176,0.777258772,4,6,9,
((exp(-rX))^2-((rX/rA))^2),0.852941176,0.777258772,3,6,8,
(((rX)^2/rA)/log((rA/xX))),0.852941176,0.777258772,4,5,9,
exp(((rA/rX))^2),0.852941176,0.777258772,2,3,5,
(exp((xX/rX))-exp((rA-rX))),0.852941176,0.777258772,4,5,9,
((rX/exp(rA))/exp((xX/rX))),0.852941176,0.777258772,4,5,9,
((xX+(rA/rX))/sqrt(sqrt(xX))),0.852941176,0.777258772,4,5,9,
(((rA-rX)/exp(rA))/sqrt(xX)),0.852941176,0.777258772,4,5,9,
((exp(rX)/rA)*sqrt((xX/rA))),0.852941176,0.777258772,4,5,9,
(((rA+rX)/rA)-(rA/rX)),0.852941176,0.777258772,5,4,9,
(sqrt(sqrt(rX))/((rX/rA)-xX)),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2/exp((rA/rX))),0.852941176,0.777258772,4,5,9,
(exp(-(rA/rX))-exp(-(rX/rA))),0.852941176,0.777258772,4,7,9,
(exp((rX/rA))*sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
((rX/rA)+(rX/(rA+rX))),0.852941176,0.777258772,5,4,9,
(exp((rX/rA))+exp(-(rA*xX))),0.852941176,0.777258772,4,6,9,
((rA*(rA+rX))/(rX)^2),0.852941176,0.777258772,4,4,8,
(exp((rA/rX)))^2,0.852941176,0.777258772,2,3,5,
((exp(xX)/rX)-(rX/(rA)^2)),0.852941176,0.777258772,4,5,9,
(((rA)^2/rX)/log((rX/xX))),0.852941176,0.777258772,4,5,9,
(((rA/rX)-xX)+(exp(-rA))^2),0.852941176,0.777258772,4,6,9,
(sqrt(exp(rX))/(rA+(rA*xX))),0.852941176,0.777258772,4,5,9,
((rA+rX)/((rA-rX)-rX)),0.852941176,0.777258772,5,4,9,
(exp((rX/rA))-exp((rA-rX))),0.852941176,0.777258772,4,5,9,
(sqrt((rA/rX))-((rX/rA))^2),0.852941176,0.777258772,4,5,9,
(exp((rA/rX))-exp(-(rA/rX))),0.852941176,0.777258772,4,6,9,
(((rX)^2/rA)-(rX*log(rA))),0.852941176,0.777258772,4,5,9,
(exp((rA/rX))-exp(-(rX*xX))),0.852941176,0.777258772,4,6,9,
(((rX/rA))^2/(sqrt(xX)-xX)),0.852941176,0.777258772,4,5,9,
((exp(-rX)-exp(xX))/(rX/rA)),0.852941176,0.777258772,4,6,9,
((rA-rX)/(rX+(rX*xX))),0.852941176,0.777258772,5,4,9,
((sqrt(rX)/rA)*sqrt((rA+rX))),0.852941176,0.777258772,4,5,9,
(exp((rX/rA))*log((rA/rX))),0.852941176,0.777258772,4,5,9,
(((rX/rA)-xX)/sqrt(sqrt(rA))),0.852941176,0.777258772,4,5,9,
(exp(xX)*((rX/rA)-xX)),0.852941176,0.777258772,4,4,8,
(((xX)^2/exp(rX))-(rX/rA)),0.852941176,0.777258772,4,5,9,
(log((rA/rX))/(xX*log(xX))),0.852941176,0.777258772,4,5,9,
(((rA/rX)-sqrt(xX))/sqrt(rX)),0.852941176,0.777258772,4,5,9,
((exp(rX)/(xX)^2)/exp((rA)^2)),0.852941176,0.777258772,3,6,9,
((rX/rA)/(exp(-rX)-exp(xX))),0.852941176,0.777258772,4,6,9,
(log((rA/rX))*sqrt((rA/rX))),0.852941176,0.777258772,4,5,9,
(((rA-rX)-rX)/(rA+rX)),0.852941176,0.777258772,5,4,9,
((rA/(rX)^2)*log((rA/xX))),0.852941176,0.777258772,4,5,9,
((rA*log(xX))+(rX*log(rX))),0.852941176,0.777258772,4,5,9,
(((rA)^2/(rA+rX))/rX),0.852941176,0.777258772,4,4,8,
(((rX)^2/(rA+rX))/rA),0.852941176,0.777258772,4,4,8,
exp(((rA)^2/log(rX))),0.852941176,0.779364035,2,4,6,
(((rA-rX)/rA)*sqrt(sqrt(rX))),0.852941176,0.779364035,4,5,9,
(exp(-sqrt(rA))-exp((rA-rX))),0.852941176,0.779364035,3,6,8,
(((rA)^2)^2/((rX)^2*log(rX))),0.852941176,0.779364035,3,6,9,
(log((rA/rX))/exp((xX)^2)),0.852941176,0.779364035,3,5,8,
((sqrt(rA)-sqrt(rX))/sqrt(sqrt(rX))),0.852941176,0.779364035,3,6,9,
(exp(-(rX*xX))-exp((rX/rA))),0.852941176,0.779364035,4,6,9,
((exp(-xX)-exp(rA))/exp(rX)),0.852941176,0.779364035,3,6,8,
(exp(-(xX/rB))-exp((rX/rA))),0.852941176,0.779364035,4,6,9,
((rA-rX)*sqrt((xX/rA))),0.852941176,0.779364035,4,4,8,
((exp(-xX))^2+(xX+(rX/rA))),0.852941176,0.779364035,4,6,9,
(log((rA/rX))*sqrt(sqrt(rX))),0.852941176,0.779364035,3,5,8,
((rA/rX)+(xX-sqrt(xX))),0.852941176,0.779364035,4,4,8,
(((rA/rX)*exp(xX))-sqrt(xX)),0.852941176,0.779364035,4,5,9,
(exp((rX-rA))+exp(-(rA*rX))),0.852941176,0.779364035,4,6,9,
(((xX)^2/exp(rB))-(rA/rX)),0.852941176,0.779364035,4,5,9,
(exp((rX/rA))+exp(-sqrt(rB))),0.852941176,0.779364035,3,6,8,
(((xX)^2*log(rX))-(rA/rX)),0.852941176,0.779364035,4,5,9,
((rA/rX)+((xX)^2)^2),0.852941176,0.779364035,3,4,7,
(exp((rA*xX))*log((rA/rX))),0.852941176,0.779364035,4,5,9,
(((xX)^2)^2-sqrt((rX/rA))),0.852941176,0.779364035,3,5,8,
((xX-sqrt(xX))+sqrt((rA/rX))),0.852941176,0.779364035,4,5,9,
(((rX/rA))^2+sqrt(exp(-xX))),0.852941176,0.779364035,3,6,8,
exp((rA/rX)),0.852941176,0.777258772,2,2,4,
((exp(rA))^2/(rA*exp(rX))),0.852941176,0.779364035,3,5,8,
log(((rA)^2/log(rX))),0.852941176,0.779364035,2,4,6,
(exp((rX-rA))*log((rA/rX))),0.852941176,0.779364035,4,5,9,
(((rA-rX)*sqrt(rX))/exp(rA)),0.852941176,0.779364035,4,5,9,
((rX/sqrt(rB))/exp((rA-rB))),0.852941176,0.779364035,4,5,9,
(((rA-rX)/rX)/exp((xX)^2)),0.852941176,0.779364035,4,5,9,
((rA-rX)/(exp(-rB)+exp(-xX))),0.852941176,0.779364035,4,7,9,
((rA*exp(rX))/(exp(rA))^2),0.852941176,0.779364035,3,5,8,
((sqrt(xX)-xX)+sqrt((rX/rA))),0.852941176,0.779364035,4,5,9,
(exp((rA/rX))/(sqrt(xX)-xX)),0.852941176,0.779364035,4,5,9,
((rA-rX)/log((rA+rX))),0.852941176,0.779364035,4,4,8,
(((rA-rX)/rX)*exp(sqrt(rX))),0.852941176,0.777302632,4,5,9,
(exp((rA/rX))+exp(-(rA*xX))),0.852941176,0.779364035,4,6,9,
(((rA-rX)/rA)*sqrt(sqrt(rA))),0.852941176,0.779364035,4,5,9,
(exp((rA/rX))+exp(-(rX*xX))),0.852941176,0.779364035,4,6,9,
(((rA-rX)/rA)/exp((xX)^2)),0.852941176,0.779364035,4,5,9,
(((rA-rX)/rA)/sqrt(exp(xX))),0.852941176,0.779364035,4,5,9,
(exp((rX*xX))+exp((rX/rA))),0.852941176,0.779364035,4,5,9,
(sqrt(exp(rX))*(sqrt(rA)/exp(rA))),0.852941176,0.779364035,3,6,9,
((rX/rA)+((xX)^2*log(rX))),0.852941176,0.779364035,4,5,9,
(exp((rA/rX))-exp(-(xX)^2)),0.852941176,0.779364035,3,6,8,
(((rA-rX)/rX)/sqrt(exp(xX))),0.852941176,0.779364035,4,5,9,
(exp(-(rA/xX))-exp((rX/rA))),0.852941176,0.779364035,4,6,9,
(log((rA/rX))/sqrt(exp(xX))),0.852941176,0.779364035,3,5,8,
((rA-rX)*sqrt((xX/rX))),0.852941176,0.779364035,4,4,8,
(exp(sqrt(rX))*(log(xX)/exp(rA))),0.852941176,0.779364035,3,6,9,
((log(rX)/rA)+(exp(-rA)/rX)),0.852941176,0.779364035,4,6,9,
(((rX-rA)/rX)-((xX)^2)^2),0.852941176,0.779364035,4,5,9,
(exp((rA/rX))+exp(-(rB+rX))),0.852941176,0.779364035,4,6,9,
((xX*(rA-rX))*exp(sqrt(xX))),0.852941176,0.777258772,4,5,9,
(((rA)^2/rX)/sqrt(log(rX))),0.852941176,0.779364035,3,5,8,
(log((rA/rX))*sqrt((rX*xX))),0.852941176,0.779364035,4,5,9,
(exp((rA/rX))+exp(-(rX/xX))),0.852941176,0.779364035,4,6,9,
(((rA/rX))^2/(sqrt(xX)-xX)),0.852941176,0.779364035,4,5,9,
(exp((rX/rA))*(sqrt(xX)-xX)),0.852941176,0.779364035,4,5,9,
(log(rX)/(rA)^2),0.852941176,0.779364035,2,3,5,
(((rX/rA))^2+(xX*log(rX))),0.852941176,0.779364035,4,5,9,
(exp(-(rX/rA))/(sqrt(xX)-xX)),0.852941176,0.779364035,4,6,9,
((rX/rA))^2,0.852941176,0.777258772,2,2,4,
((rA-rX)/(rA+(rX*xX))),0.852941176,0.777258772,5,4,9,
(exp((rA/rX))*sqrt((rA/rX))),0.852941176,0.777258772,4,5,9,
((exp(-rX)-exp(xX))-(rA/rX)),0.852941176,0.777258772,4,6,9,
(sqrt(exp(xX))-((rX/rA))^2),0.852941176,0.777258772,3,5,8,
(((xX)^2*log(rB))-(rX/rA)),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2*(sqrt(xX)-xX)),0.852941176,0.779364035,4,5,9,
((rA)^2/log(rX)),0.852941176,0.779364035,2,3,5,
(rA/sqrt(log(rX))),0.852941176,0.779364035,2,3,5,
(((rX/rA))^2*exp((rB*xX))),0.852941176,0.777236842,4,5,9,
(exp(sqrt(rX))*(exp(-rA)-exp(-rX))),0.852941176,0.779364035,3,8,9,
(exp((rX/rA))+exp(-(xX)^2)),0.852941176,0.779364035,3,6,8,
(exp((rA/rX))+exp(-(rA+rB))),0.852941176,0.777236842,4,6,9,
(exp(-(rA*xX))-exp((rX/rA))),0.852941176,0.779364035,4,6,9,
((rA+rB)*(exp(-rA)-exp(-rX))),0.852941176,0.777236842,4,7,9,
(((rX/rA))^2+(xX*log(xX))),0.852941176,0.779364035,4,5,9,
(((rX/rA))^2+((xX)^2-xX)),0.852941176,0.779364035,4,5,9,
(sqrt(exp(rX))*(sqrt(rX)/exp(rA))),0.852941176,0.779364035,3,6,9,
((exp(xX))^2*(sqrt(rA)-sqrt(rX))),0.852941176,0.779364035,3,6,9,
((rX*xX)*log((rA*xX))),0.852941176,0.779364035,4,4,8,
(exp((rX/rA))+exp(-sqrt(xX))),0.852941176,0.779364035,3,6,8,
(exp(rA)/((rX*xX)-rX)),0.852941176,0.779364035,4,4,8,
(((rX-rA)-rA)/sqrt(log(rX))),0.852941176,0.779364035,4,5,9,
((exp(rA))^2/(rX*exp(rX))),0.852941176,0.779364035,3,5,8,
sqrt((rX/rA)),0.852941176,0.777258772,2,2,4,
((rX*exp(rX))/(exp(rA))^2),0.852941176,0.779364035,3,5,8,
(log((rA/rX))*sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
(log((rA/rX))/exp((rA*xX))),0.852941176,0.777258772,4,5,9,
(exp(-(rB+rX))-exp((rX/rA))),0.852941176,0.779364035,4,6,9,
((xX+(rA/rX))-(exp(-rA))^2),0.852941176,0.779364035,4,6,9,
(((rX)^2/exp(rA))/sqrt(exp(rA))),0.852941176,0.779364035,3,6,9,
((rX/(rA)^2)*sqrt(log(rX))),0.852941176,0.779364035,3,5,8,
(((rA)^2-(rX)^2)/log(rX)),0.852941176,0.779364035,3,5,8,
(((rA)^2/log(rX)))^2,0.852941176,0.779364035,2,4,6,
(((xX)^2)^2+((rA+rX)/rX)),0.852941176,0.779364035,4,5,9,
((rA+rX)*(rX/(rA)^2)),0.852941176,0.777258772,4,4,8,
(sqrt(exp(rA))*(exp(rA)/(rX)^2)),0.852941176,0.779364035,3,6,9,
(exp(sqrt(rA))*(exp(-rA)-exp(-rX))),0.852941176,0.779364035,3,8,9,
((rA-rX)*(rX/log(rX))),0.852941176,0.779364035,4,4,8,
((xX/exp(rB))-((rX/rA))^2),0.852941176,0.779364035,4,5,9,
exp((log(rX)/(rA)^2)),0.852941176,0.779364035,2,4,6,
((rX*exp(xX))-(rA*log(rA))),0.852941176,0.779364035,4,5,9,
((exp(-rA)-exp(-rX))-(rX/rA)),0.852941176,0.779364035,4,7,9,
(exp((xX)^2)-exp((rX/rA))),0.852941176,0.779364035,3,5,8,
(((rX/rA)-xX)*sqrt(sqrt(xX))),0.852941176,0.779364035,4,5,9,
((exp(rA)/sqrt(rX))/sqrt(exp(rX))),0.852941176,0.779364035,3,6,9,
(exp(-(rA+rX))-exp((rX/rA))),0.852941176,0.779364035,4,6,9,
(exp((rX*xX))*log((rA/rX))),0.852941176,0.779364035,4,5,9,
(((xX)^2*log(rA))-(rA/rX)),0.852941176,0.779364035,4,5,9,
((rA-rX)/(rA+rX)),0.852941176,0.777258772,4,3,7,
(log((rA/rX))*sqrt(sqrt(rA))),0.852941176,0.779364035,3,5,8,
((rX+(rA+rX))/rX),0.852941176,0.777258772,4,3,7,
((rA-rX)/sqrt(log(rX))),0.852941176,0.777258772,3,4,7,
((rA+rX)/rX),0.852941176,0.777258772,3,2,5,
((rX/rA)*exp((rX/rA))),0.852941176,0.777258772,4,4,8,
((rA-rX)/(exp(-xX)-exp(rB))),0.852941176,0.777324561,4,6,9,
(exp((rX/rA)))^2,0.852941176,0.777258772,2,3,5,
((rX/rA)*log((rA/rX))),0.852941176,0.777258772,4,4,8,
(((rA/rX)*exp(xX))-xX),0.852941176,0.777258772,4,4,8,
(((rA/rX))^2+(xX-sqrt(xX))),0.852941176,0.777258772,4,5,9,
((rA-rX)/rX),0.852941176,0.777258772,3,2,5,
(((rB)^2+(rA*rX))/log(rX)),0.852941176,0.777346491,4,5,9,
((rA+(rA+rX))/rA),0.852941176,0.777258772,4,3,7,
(((rA-rX)-rX)/rX),0.852941176,0.777258772,4,3,7,
(exp((rX-rA))*exp(-(rA/rX))),0.852941176,0.777324561,4,6,9,
((rA)^2+((rX)^2/log(xX))),0.852941176,0.777258772,3,5,8,
(exp((rB/rA))/sqrt((rB*xX))),0.852941176,0.779320175,4,5,9,
(exp(-xX)/((rX/rA)-xX)),0.852941176,0.777258772,4,5,8,
exp((rX/rA)),0.852941176,0.777258772,2,2,4,
(((rA/rX))^2-sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
(((rA/rX))^2*exp((rA*xX))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2+(sqrt(xX)-xX)),0.852941176,0.777258772,4,5,9,
(((rA*rX)/log(rX))-(rB)^2),0.852941176,0.779342105,4,5,9,
((rA/log(xX))*exp((rA-rX))),0.852941176,0.777258772,4,5,9,
(sqrt(sqrt(rA))/((rX/rA)-xX)),0.852941176,0.777258772,4,5,9,
((rA*sqrt(xX))-(rX-rA)),0.852941176,0.777258772,4,4,8,
(((rA/rX))^2-(rX/rA)),0.852941176,0.777258772,4,4,8,
sqrt(((rA/xX)*exp(-rX))),0.852941176,0.777258772,3,5,7,
sqrt((rA/rX)),0.852941176,0.777258772,2,2,4,
(exp(rA)/(exp(rX)+exp(-rX))),0.852941176,0.777302632,3,6,8,
(((xX)^2)^2+sqrt((rA/rX))),0.852941176,0.777258772,3,5,8,
((rA/exp(rX))-(rA-rX)),0.852941176,0.777302632,4,4,8,
(((rA/rX))^2/(xX*sqrt(rX))),0.852941176,0.777258772,4,5,9,
((rA/rX))^2,0.852941176,0.777258772,2,2,4,
(((rA-rX)/exp(xX))/rA),0.852941176,0.777258772,4,4,8,
exp(sqrt((rA/rX))),0.852941176,0.777258772,2,3,5,
(((rA-rX)/rX)*exp(sqrt(rA))),0.852941176,0.777302632,4,5,9,
((sqrt(rA)+sqrt(rX))/sqrt(rA)),0.852941176,0.777258772,3,5,8,
((exp(rX)+exp(-rX))/exp(rA)),0.852941176,0.777302632,3,6,8,
(exp((rX/rA))-exp(-(rX/rA))),0.852941176,0.777258772,4,6,9,
(exp(-(rA/rX))-exp((rX/rA))),0.852941176,0.777258772,4,6,9,
((rA-rX)/rA),0.852941176,0.777258772,3,2,5,
(rA/rX),0.852941176,0.777258772,2,1,3,
(sqrt(rX)*(exp(-rA)-exp(-rX))),0.852941176,0.777258772,3,7,8,
(((rX/rA))^2-(rX/rA)),0.852941176,0.777258772,4,4,8,
exp(((rA/rX)-(rX/rA))),0.852941176,0.777258772,4,4,8,
(log((rA/rX))/exp((rA/rX))),0.852941176,0.777258772,4,5,9,
(((rA/rX))^2/exp((rX/rA))),0.852941176,0.777258772,4,5,9,
log((rA/rX)),0.852941176,0.777258772,2,2,4,
((rA-rX)*(exp(xX)+exp(-rX))),0.852941176,0.777324561,4,6,9,
(exp((rA-rX))/exp(-(rA/rX))),0.852941176,0.777324561,4,6,9,
(rA/((rA-rX)-rX)),0.852941176,0.777258772,4,3,7,
((rX)^2+((rA)^2*log(xX))),0.852941176,0.777258772,3,5,8,
(exp(sqrt(xX))-exp((rA-rX))),0.852941176,0.777258772,3,5,8,
(((rA/rX))^2+(xX/exp(rB))),0.852941176,0.779364035,4,5,9,
(((rX/rA))^2/(rA/rX)),0.852941176,0.777258772,4,4,8,
(((xX)^2/exp(rB))-(rX/rA)),0.852941176,0.779364035,4,5,9,
(exp(rX)/(exp(-xX)-exp(rA))),0.852941176,0.779364035,3,6,8,
((rA/rX)+((rX/rA))^2),0.852941176,0.777258772,4,4,8,
((sqrt(rA)-sqrt(rX))/sqrt(sqrt(rA))),0.852941176,0.779364035,3,6,9,
((exp(rA)/sqrt(rA))/sqrt(exp(rX))),0.852941176,0.779364035,3,6,9,
(((xX)^2)^2-(rX/rA)),0.852941176,0.779364035,3,4,7,
((exp(xX))^2*((rA/rX)-xX)),0.852941176,0.777258772,4,5,9,
((sqrt(rA)+sqrt(rX))/sqrt(rX)),0.852941176,0.777258772,3,5,8,
((rA/rX)+((xX)^2/exp(rB))),0.852941176,0.779364035,4,5,9,
(exp(-xX)/((rX/rA)-sqrt(xX))),0.852941176,0.777258772,4,6,9,
(exp((rA*xX))+exp((rX/rA))),0.852941176,0.779364035,4,5,9,
((rX/rA)+(log(rX)/exp(rX))),0.852941176,0.779364035,4,5,9,
((rA/rX)/(sqrt(xX)-xX)),0.852941176,0.779364035,4,4,8,
(((rA+rX)/rA)-((xX)^2)^2),0.852941176,0.779364035,4,5,9,
(((rX-rA)/rA)-((xX)^2)^2),0.852941176,0.779364035,4,5,9,
((rX/rA)+((xX)^2*log(rA))),0.852941176,0.779364035,4,5,9,
(((xX)^2)^2+((rA/rX))^2),0.852941176,0.779364035,3,5,8,
(exp(-(xX)^-1)-exp((rX/rA))),0.852941176,0.779364035,3,7,9,
(sqrt((rX/rA))-(rX/rA)),0.852941176,0.777258772,4,4,8,
(log((rA/rX))*sqrt((rA*xX))),0.852941176,0.779364035,4,5,9,
((sqrt(rB)/rX)/exp((rB-rA))),0.852941176,0.779364035,4,5,9,
(((rX)^2*log(rX))/((rA)^2)^2),0.852941176,0.779364035,3,6,9,
(((rA-rX)*sqrt(rA))/exp(rA)),0.852941176,0.779364035,4,5,9,
((rA/rX)-(rX/rA)),0.852941176,0.777258772,4,3,7,
((exp(rA)/log(xX))/exp(sqrt(rX))),0.852941176,0.779364035,3,6,9,
((rA/rX)/exp((rX/rA))),0.852941176,0.777258772,4,4,8,
(sqrt(sqrt(xX))-((rX/rA))^2),0.852941176,0.777258772,3,5,8,
(((rA-rX)/rA)/sqrt(sqrt(rB))),0.852941176,0.779364035,4,5,9,
(((rA/xX)-rX)/log(rX)),0.852941176,0.779364035,4,4,8,
(log((rA/rX))/exp(xX)),0.852941176,0.777258772,3,4,7,
((rA/log(xX))-(rA-rX)),0.852941176,0.777258772,4,4,8,
((rA/log(rX))-(rA*log(xX))),0.852941176,0.779364035,4,5,9,
(((rA)^2-(rX)^2)/(rA)^2),0.852941176,0.777258772,3,5,8,
(sqrt((rA/rX))/exp((rX/rA))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2-(xX)^2),0.852941176,0.777258772,3,4,7,
((rB*(xX)^2)-(rA-rX)),0.852941176,0.779342105,4,4,8,
(sqrt(exp(rB))*(sqrt(rA)-sqrt(rX))),0.852941176,0.779364035,3,6,9,
(((rA)^2/log(rX))-(rA*rB)),0.838235294,0.796162281,4,5,9,
(((rA)^2/log(rX))-(rB*rX)),0.838235294,0.796162281,4,5,9,
((log(rA)/(rB-rX))/(rX)^2),0.838235294,0.754166667,4,5,9,
((log(rA)/exp(rX))/(log(rX))^2),0.838235294,0.831951754,3,6,9,
((rX/rA)+(log(rA)/exp(rB))),0.838235294,0.834057018,4,5,9,
((exp(rB)/rA)*log((rA/rX))),0.838235294,0.762565789,4,5,9,
(((rA+rB)-rX)/((rB)^2)^2),0.838235294,0.75625,4,5,9,
(((rB+rX)/rA)-sqrt(exp(rB))),0.838235294,0.76254386,4,5,9,
((exp(rX)/rA)/sqrt((rA*xX))),0.838235294,0.806688596,4,5,9,
((rB+(rX/xX))/(rA)^2),0.838235294,0.76254386,4,4,8,
((exp(-rB)/rX)-(rX/(rA)^2)),0.838235294,0.764649123,4,6,9,
(((rX/rA))^2*sqrt((rA+rB))),0.838235294,0.789868421,4,5,9,
((exp(-rX)/rB)-(rX/(rA)^2)),0.838235294,0.762565789,4,6,9,
(((rA)^2/log(rX))/xX),0.838235294,0.76254386,3,4,7,
((log(rA)/(rX)^2)/(log(rX))^2),0.838235294,0.836118421,3,6,9,
(exp((rX-rB))-exp((rX/rA))),0.838235294,0.758355263,4,5,9,
(((rX/rA))^2+(log(rA))^2),0.838235294,0.796184211,3,5,8,
(((rA/rX))^2/sqrt((rA+rB))),0.838235294,0.789868421,4,5,9,
((log(rA)/sqrt(rX))/(log(rX))^2),0.838235294,0.791929825,3,6,9,
(log((rA/rX))*(sqrt(rB)/rA)),0.838235294,0.762565789,4,5,9,
((exp(rX)+exp(-rB))/(rA*rX)),0.838235294,0.760482456,4,6,9,
(((rB+rX)*exp(rX))/(rA)^2),0.838235294,0.789868421,4,5,9,
((exp(xX)/rB)*log((rA+rB))),0.838235294,0.764627193,4,5,9,
((log(rA)*sqrt(rB))-sqrt(rX)),0.838235294,0.775153509,3,5,8,
(exp((rB)^2)*((rA-rX)/rB)),0.838235294,0.80254386,4,5,9,
((rX)^2/log((rA+rB))),0.838235294,0.817324561,3,4,7,
((rB/(rA)^2)*log((rA/rX))),0.838235294,0.75625,4,5,9,
((rB*(rA-rX))/((rA)^2)^2),0.838235294,0.75622807,4,5,9,
((log(rX)/rA)-(log(rA)/rB)),0.838235294,0.75622807,4,5,9,
((log(rA)/rA)/(log(rX))^2),0.838235294,0.819320175,3,5,8,
(((rA-rB)-rX)/sqrt(rB)),0.838235294,0.794057018,4,4,8,
((rA/log(rX))/(xX*sqrt(xX))),0.838235294,0.789890351,4,5,9,
(exp(-sqrt(xX))/((rA*xX))^2),0.838235294,0.775175439,3,6,8,
((log(rX))^-1*log((rA+rB))),0.838235294,0.819385965,3,6,9,
(((rA+rB)-rX)/(log(rX))^2),0.838235294,0.813070175,4,5,9,
(((rA)^2)^2/((rX/xX)-rB)),0.838235294,0.758377193,4,5,9,
(((rX/xX)-rB)/((rA)^2)^2),0.838235294,0.758377193,4,5,9,
(((rA-rX)*sqrt(rB))/(rA)^2),0.838235294,0.762565789,4,5,9,
(((rA/xX)*sqrt(rX))/log(rX)),0.838235294,0.775175439,4,5,9,
((exp(rA))^2/((rB*xX)-rX)),0.838235294,0.766776316,4,5,9,
(((rA+rB)*(rA/rX))-rB),0.838235294,0.764649123,5,4,9,
((log(xX)/(xX)^2)/exp((rA)^2)),0.838235294,0.770964912,3,6,9,
(log((rA*xX))/((rA*xX))^2),0.838235294,0.770964912,4,5,9,
((sqrt(rX)/(xX)^2)/exp((rA)^2)),0.838235294,0.770964912,3,6,9,
((exp(rA)/rX)/(sqrt(xX)-xX)),0.838235294,0.770964912,4,5,9,
(((rA)^2)^2/(rX*log(rX))),0.838235294,0.770964912,3,5,8,
((exp(rA))^2-(log(rX)/(xX)^2)),0.838235294,0.770964912,3,6,9,
(exp((rA)^2)*(sqrt(xX)/log(rX))),0.838235294,0.770964912,3,6,9,
(((rA)^2*sqrt(rA))/log(rX)),0.838235294,0.770964912,3,5,8,
(sqrt(exp(rX))/(xX*(rA)^2)),0.838235294,0.770964912,3,5,8,
(exp(-(rA*xX))/((rA*xX))^2),0.838235294,0.770964912,4,6,9,
((rA*exp(rA))/log(rX)),0.838235294,0.770964912,3,4,7,
((rX*exp(rA))/log(rX)),0.838235294,0.770964912,3,4,7,
(((rX/xX)*exp(xX))/(rA)^2),0.838235294,0.770964912,4,5,9,
(exp((rA)^2)*(xX/log(rX))),0.838235294,0.770964912,3,5,8,
((exp(rA))^2*(exp(xX)/log(rX))),0.838235294,0.770964912,3,6,9,
((exp(rA)/xX)-((xX)^-1)^2),0.838235294,0.770964912,3,6,9,
((rA+(rX/xX))/(rA)^2),0.838235294,0.770964912,4,4,8,
(exp(sqrt(rX))*((rA)^2/log(rX))),0.838235294,0.770964912,3,6,9,
((exp(rA))^2-((xX)^-1)^2),0.838235294,0.770964912,2,6,8,
(((rA/xX))^2/(rX*log(rX))),0.838235294,0.770964912,4,5,9,
((rX+(rX/xX))/(rA)^2),0.838235294,0.770964912,4,4,8,
